254,两座楼房之间相距40米，每隔4米栽一棵雪松，一直行共能栽多少棵？(树不能直接贴着楼房栽),9
255,绿化队要在一条600米长的马路两侧每隔10米栽一棵树，两端都要栽.一共要栽多少棵树.,122
256,某校要在100米长的校道旁种21棵棕树(两端必须种一棵)，每两棵棕树的间隔应是多少米.,5
257,校园内的林荫大道一共长180米，在大道的两侧每隔2米放一盆花，两端都要放，一共要放多少盆.,182
258,迎宾大道的一侧摆了一排花盆，(两端都摆了)，每两盆之间的距离是4m，共摆了55盆花，现在要改为每3m放一盆，请问有几盆花不用搬动？,19
259,公园的一侧有18棵柳树，每两棵柳树之间有一个广告牌，一共有多少个广告牌.,17
260,笔直的公路一旁架设了15根电线杆，它们的间隔是100m.现在要改为只架设29根电线杆(两端的电线杆不动)，间隔应改为多少米？,50
261,公路一边共有水杉树52棵，每相邻两棵之间的距离原来都是8米，现在因树显得较密改成12米的间隔.如果起点的树不动，那么不需要移动的树还有多少棵.,17
262,一条河堤长60米，在它的两侧栽上柳树，每隔5米栽一棵(两端都要栽)，一共要栽多少棵柳树？,26
263,A、B两地之间每隔45m竖一根电杆，包括两端的两根电杆在内，共竖有65根电杆，现在要改变为每隔60m竖一根电线杆，那么除了两端的两根电线杆外，A、B两地之间还有多少根电线杆可以不必移动？,14
264,陈庄小学有一个长60米、宽40米的小操场，四个顶点都种有一棵树，长边上每隔10米种一棵，宽边上每隔8米种一棵.操场四周一共种树多少棵？,22
265,一个圆形广场的周围栽了48棵树，相邻两棵树之间的距离是5米，这个广场的周长是多少米？,240
266,一个圆形水池周长为372米，如果每隔4米栽一棵树，一共要栽多少棵树？,93
267,一排彩旗，每两面彩旗间的距离是10米，现在改为15米.如果起点的一面旗位置不变，那么至少间隔多远又有一面彩旗可以不用移动位置？,30
268,一条路AC在B处转弯，AB长630米，BC长560米，在这条路的两侧等距离的安装路灯，A、B、C三处必须装灯，这条路最少安多少盏灯.,36
269,在学校门口一条长180米的林荫路的一侧栽一行树，起点和终点都栽.如果每两棵树之间相隔3米，至少需要多少棵树苗？,61
270,从运动场一端到另一端全长96米，原来每隔4米插一面红旗且两端都插，后来根据需要调整为每隔6米插一面红旗，那么一共有多少面红旗不需要移动？,9
271,同学们在一条长360米的小路两旁种树(两端都栽)，每隔12米种一棵，一共要种多少棵？,62
272,每两棵桃树之间都相隔3米，小青蛙从第一棵桃树跳到第三棵桃树.一共跳了多少米？,6
273,一条路长300米，同学们在树的两边栽树，起点和终点都栽，一共栽了62棵，每两棵树之间相隔多少米？,10
274,两栋居民楼相距65米，环保小分队要在两楼间的小路旁种树，每两棵相隔5米，一共要种多少棵树？,12
275,体操队有36人，平均排成三路纵队参加广播操表演，前后两人之间的间隔是1米.他们的每支队伍长多少米？,11
276,某城市举行马拉松长跑比赛，从市体育馆出发，最后再回到市体育馆.全长42千米.沿途等距离设茶水站7个，求每两个相邻的茶水站之间的距离是多少千米？,3
277,一条公交线路除了起点和终点以外，还有23个车站，平均每两个车站之间的距离是500米.这条公交线路全长有多少米？,12000
278,有一条长1600米的公路，在公路一侧从头到尾每隔20米安装一盏路灯，一共要准备多少盏路灯？,81
279,公路一旁，每隔4米栽一棵树.多多从第1棵跑到第250棵时，总共跑了多少米.,996
280,教学楼和实验楼之间相距180米，绿化队要在两楼之间的小路两旁植树，相邻两棵树之间的距离为5米，一共要栽几棵树？,70
281,正方形边长是50m，从一个角开始，每隔5m放一盆花，要求四个角都有花，一共需要多少盆花.,40
282,每两根电杆之间的距离是45米，一条路上，一共有32根电线杆，那么，这条路一共有多长？,1395
283,公园要在一条长120米的道路的一侧，每隔10米放一张长椅供游客休息，道路的起点和终点都各放一张椅子，公园里要准备多少张椅？,13
284,同学们在120米的公路一旁，每隔5米植一棵树，起点和终点各植一棵树，一共植多少棵.,25
285,一个圆形水池，周长180米，如果沿着周围每隔4米栽一棵杨树，一共需要栽杨树多少棵.,45
286,在一条全长2千米的小路两旁种树，每隔50米种一棵(两端都种)共要种多少棵.,82
287,一块长方形地面，长120米，宽30米，要在它的四周和四角种树，每相邻两棵树之间的距离相等，最少要种多少棵数.,10
288,在一条长100米的大路两旁种树，起点是站台不种，一共种了20棵，相邻的两棵树之间的距离相等.相邻的两棵树之间的距离是多少？,10
289,一个圆形跑道400米，如果每隔10米竖一块警示牌，共需要多少块警示牌.,40
290,在一条长40米的道路两边每隔2米放一盆花(两头都放)，一共需放多少盆花.,42
291,在一条全长为180m的街道两旁安装路灯(两端都不安装).每隔6m安装一盏，一共要安装多少盏路灯？,58
292,公路的一旁每隔40米有木电杆，两端都有，共21根.现改为水泥电杆11根，包括两端，求两根相邻水泥电杆之间的距离.,80
293,有一周长为840米的胡泊，计划沿胡泊周围每隔4米种一棵树.那么，一共能种多少棵？,210
294,有一个正方形的运动场，边长是200米.沿运动场的周围每隔10米栽一棵树.一共需要栽多少颗？,80
295,马路的一边插了50面红旗，如果每两面红旗中间插一面黄旗，一共要插多少面黄旗.,49
296,一电杆厂距公路路口1000米，现在电杆厂有20根电杆，需全部运来放在公路边，并且从路口开始放第一根，以后每隔100米放一根，一辆车一次最多运3根，问这辆车运放完电杆后回到电杆厂最少要走多少千米？,28
297,两棵大树之间相距120米，园林部门计划在两棵大树中间补栽14棵小树，每两棵树的间隔距离相等，树的间隔是多少米？,8
298,为美化校园，学校在操场边从头到尾每隔10米插一面彩旗，一共需要60面，操场长多少米？,590
299,一个长方形地的长边上每隔5米栽1树，宽边上每隔4米栽1棵树，已知这个长方形地的长是35米，宽是24米，求这个长方形地四周共栽多少棵树？,26
300,小区花园是一个长80m，宽60m的长方形.现要在花园四周安装路灯，四个角上都要安装，每相邻两盏灯间隔5m，一共要安装多少盏路灯？,56
301,一个长方形的池塘，长140来，宽64米，在池边每隔2米种1棵树，一共需要种多少棵树？,204
302,一条路长100米，从头到尾每隔10米栽1棵梧桐树，共栽多少棵树？,11
303,一条路长1000米，要在路的两边镶上每块长是8分米的路崖石，一共需要多少块？,2500
304,在一条长240米的公路一侧，每隔8米栽一棵树(两端都栽)，一共栽多少棵.,31
305,学校校门的右边插了8面彩旗，每两面彩旗之间的距离都是2米，从第1面彩旗到第8面彩旗之间共有多少米.,14
306,一条走廊长24米，如果每隔3米放1盆花，最少可以放几盆花？怎样放花？,7
307,在周长为20米的圆形花圃边沿种树，每隔2米种一棵，共种多少棵.,10
308,两幢楼之间每隔1米种一棵树，一共种了8棵树，这两幢楼之间相距多少米？,7
309,教师节校门口大道两旁每隔2米摆1盆花，共摆了62盆花，那么校门口大道有多少米长？,60
310,同学们在一条长120米的道路两旁植树，每隔6米栽一棵(两端要栽)，一共需要多少棵树苗？,42
311,在一个鱼塘周围筑成周长是1200米的土堤，堤上每隔8米栽1棵杨树，然后在相邻两棵树之间栽一棵松树.土堤上栽杨树和松树各多少棵？,150
312,有一块三角形土地，三条边的长度分别为120米、150米、80米，在边界上每隔10米种一棵树，三角形的每个顶点都必须种，一共要种多少棵树？,35
313,在一条50米的小路两侧，每隔2米放一盆花，小路的两端都放，一共需要多少盆花.,52
314,为庆祝六一儿童节，四1班的同学们准备把教室装扮一下.他们在教室的两边每隔1米挂一个灯笼(两端不挂)，班长量出教室长8米，他们一共需要买几个灯笼？,14
315,在一个周长50米的圆形喷水池边沿上安装孔灯，每相隔0.5米安装一盏，一共得安装多少盏孔灯.,100
316,在公路两边每隔50米埋设一根路灯杆，包括这段路两端埋设的路灯杆，共设了10根，这段路长多少米.,200
317,在校园里种了一排树，从起点到终点共有11棵，每两棵树之间都相距5米.校园里这条路长多少米？,50
318,同学们在一条长40米的小路两边植树，每隔5米栽一棵(两端要栽)，一共需要多少棵树苗.,18
319,一条走廊长36米，在走廊的一边每隔3米放一盆花，如果两端都不放，一共放了多少盆花.,11
320,在圆形的游泳池边每隔4米种一棵树，共种了55棵，这个游泳池的周长是多少米？,220
321,学校门口放着一排杜鹃花，一共6盆，每两盆杜鹃花之间放着两盆月季花，一共放了几盆月季花？,10
322,中秋节到了，学校大门上挂了红绿两种颜色的彩灯，从头到尾一共挂了21只，每隔30分米挂1只红灯，相邻的2只红灯之间挂了1只绿灯，问学校的大门有多宽？,300
323,在某公园绿道的两旁装路灯(两端都要装)，这条绿道全长1500m，每隔30m装一盏路灯，一共要装多少盏路灯？,102
324,在一条公路的一边种树(两端都种)，每两棵树之间相隔16米，共种187棵，公路长多少米？,2976
325,园林工人沿公路一侧栽树，每隔4米栽一棵，一共栽了16棵.从第一棵到最后一棵的距离是多少米.,60
326,多多参加冬季长跑比赛.从出发点开始每隔500米设一个服务站.当多多看到第5个服务站时，他跑了多少米？,2000
327,学校有一条60米的长廊，计划每隔3米放一盆花，如果两端不放，能放几盆花？,19
328,刘叔叔要在长280米的马路一侧每隔40米栽一棵树苗，应准备多少棵树苗呢？(两端都要栽),8
329,一个圆形的花园周长是150米，沿花园的外圈每隔10米栽一棵树.一共可以栽多少棵.,15
330,小路的一边从一端种树.每隔4米种一棵，需种37棵树，如果改成每隔6米种一棵，可有多少棵树不动.,13
331,王村要在一条长500米的路的两旁栽树，每隔5米栽一棵(两端都要载)，一共需要多少棵树苗.,202
332,在一条长400米的马路两边安装路灯，每隔10米装一盏，一共要装多少盏.,82
333,一条河堤长320米，沿河的两旁栽树，从一端起到另一端止，每隔5米栽一棵树.两旁共栽多少棵树？,130
334,圆形游泳池的一周全长120米.如果沿着这一圈每隔12米安装一盏灯，一共需要安装多少盏灯.,10
335,有一根180厘米长的绳子，从右端开始每隔3厘米做一个记号，从左端开始，每隔4厘米也做一个记号，然后沿有记号的地方剪断，绳子被剪成一厘米长的有多少段.,15
336,在一条湖泊周围筑了一条大堤，堤上每隔20米种一棵杨树，相邻两棵杨树之间种了3棵柳树，这样共种柳树1200棵，这条大堤长多少米？,8000
337,园林工人在长400米的路两旁栽树.如果两端都载，每隔4米载一棵，一共可以载多少棵.,202
338,湖边有一排柳树，每两棵树之间相距6米，小明从第1棵树跑到第20棵树，共跑多少米.,114
339,一个正方形池塘的边长是12米，要在池塘四周每隔2米栽一棵树，四个顶点各栽一颗，一共要栽多少颗树.,24
340,马路的一侧种树，且两端都种树，长100米，且相邻两棵树之间的距离是5米，那么共有几棵树？,21
341,小红在练习跑步.她在一条跑道上从头到尾跑了3个来回，共跑了600米.这条跑道长多少米？,100
342,马路的一侧有49棵树，两棵树之间的距离是50米.现在在路的两侧每隔40米的距离安装路灯，共需要装路灯多少盏？(两端都有树和路灯),122
343,学校运动会要举行入场式，要求每班24名同学上场，排4路纵队，前后每两人间隔1米，每班队伍长多少米米.,5
344,一段路长80米，计划在路两旁每隔10米种一棵树，请问这段路要种多少棵树？,18
345,每25.55公尺种一棵行道树，路的两端要种树，大同路上共种了125棵行道树，请问大同路有多长？,3168.2
346,育才小学的校园里有一条40米的小路，路的两边每隔5米摆了一盆菊花(两端都有)，一共摆放了多少盆菊花.,18
347,绿化工人要在一条长240米的公路两侧种白玉兰，两端都种，每两棵白玉兰相隔3米.一共要栽多少棵白玉兰？,162
348,在一条80米长的路的一边，从头到尾每隔5米栽一棵樟树.一共可以栽多少棵？,17
349,在600米长的公路两边从头到尾栽202棵树，每两棵树之间距离相等，每两棵树之间相距多少米？,6
350,湖边种着一排柳树，相邻两棵之间相距5米.小明从第1棵树跑到第200棵树，他一共跑了多少米？,995
351,长方形操场的长是96米，宽54米，在操场每条边上以相等的距离插上彩旗，要彩旗之间的距离尽可能长，一共可以插多少面彩旗？,46
352,有30分米长的木棍，现要在木棍上划线.先每隔2分米划一条线，再每隔3分米划一条线，最后按划线处锯开木棍，共能锯成多少段？,20
353,同学们要在学校跑道一旁插67面小旗(两端都插)，每两面小旗间隔6米，学校跑道长多少米.,396
354,由20辆车组成的一个车队，每辆车长5米，相邻两辆车之间的距离为10米.这个车队从头到尾共长多少米.,290
355,在255米道路的两旁，每隔5米种一棵树(两端都种)，一共要种多少棵？,104
356,在一条河堤的一边栽了75棵柳树.每两棵柳树中间栽一棵芙蓉树，栽芙蓉树多少棵？,74
357,一条林阴道的长是20米，在这条道路两旁的这一头到那一头每隔4米放一盆花，一共要放多少盆花.,12
358,一个圆形花坛周围栽了15棵柳树，每两棵柳树之间有一棵杨树，一共有树多少棵.,30
359,王叔叔要给一块一边靠河的边长为34米的正方形菜地围上三面篱笆，篱笆的长要多少米？,102
360,"新华大街全长200m，在街的一侧装点了50个大红灯笼，每两个灯笼之间又挂了一个""中国结""，""中国结""有多少个.",49
361,两棵大树相距20米，要在这两棵大树之间每隔2米栽一棵月季花，一共要载多少棵月季花.,9
362,运动场上，在400米跨栏比赛中，每隔40米放一个栏架，每隔40米放一个栏架，每条跑道可放多少个栏架.,9
363,有10名男同学排成一排，在每两名男同学之间插入一名女同学，女同学一共有几名？,9
364,一块三角地，在三个边上植树，三个边的长度分别为156米、186米、234米，树与树之间的距离均为6米，三个角上都必须栽一棵树，共需植树多少棵,96
365,一个圆形花园的半径是22米，沿着它的边域大约每隔3.14米种一棵菊花，一共种多少棵.,44
366,在一条长120米的隧道一侧，从头到尾共安装了16盏节能灯(两头都安装)，平均每隔多少米安装一盏灯？,8
367,校园里有一段长60米的路，在路的一侧栽松树，每隔4米栽一棵，头尾都种一共可以栽多少棵.,16
368,学校圆形操场的周围共植树50棵，相邻两棵树之间的距离是8米，那么绕操场跑一圈是多少米.,400
369,胜利大街上从头到尾原有路灯201盏，相邻两盏路灯相距50米；现在换新路灯又增加了50盏，相邻两盏路灯的距离是多少米？,40
370,把一根8米长的木料等距离锯10次，平均每段长是多少米.,(8/11)
371,在一条公路一边从头至尾每隔6米架设一根电线杆，共用51根.这条公路全长多少米？,300
372,有10个小朋友排成一路纵队，每两个小朋友之间相距1米，这路纵队全长多少.,9
373,在一块长100米，宽80米的长方形地的周围种树，每隔若干米种一棵，共种了20棵，求每两棵之间的距离.,18
374,一个长12米，宽8米的长方形鱼池，在它四周每隔4米插一柱子，四个角都要插，一共需要多少根柱子？,10
375,一队有12个男生，老师让每两个男生之间排进一个女生，排进的女生一共有多少个？,11
376,11个小朋友手拉手拉成一个圆，平均每两人之间的距离是47厘米，这个圆一周有多长？,517
377,学校举行运动会，参加入场式仪仗队的共有180人，每6人一行，前后两行间隔1米，这个仪仗队长多少米？,29
378,两根栏杆之间，每隔5米放一辆自行车，一共放了19辆，这两根栏杆之间相距多少米？,95
379,一条大路长500米，从大路的一端开始，每隔5米栽一棵树，(两端都栽)一共要栽多少棵树？,101
380,小明在操场四周插彩旗，开始时每隔4米插一面，插了11面后，发现彩旗不够，于是决定重插，改为每隔5米插一面.在重插时，有几面彩旗不需要拔掉再插？,3
381,一个圆形池塘，它的周长是150米，每隔3米栽种一棵树.共需树苗多少株.,50
382,在周长为100米的圆形花坛周围每隔5米放一盆花，一共需要多少盆花.,20
383,在一个边长是40米的正方形草地的四周擦彩旗，每隔5米插1面(正方形的每个顶点插1面)，一共要插多少面彩旗.,32
384,全长2000米的街道两旁安装路灯(两端都装)，每隔50米装一座，一共安装多少座路灯？,82
385,一个四边形的广场，它的四边长分别是60米，72米，96米，84米.现在要在四边上植树，如果四边上每两树的间隔距离都相等，那么至少要种多少棵树？,26
386,12个同学在操场上围成一个圆圈做游戏，每相邻两名同学之间都是2米.这个圆圈的周长是多少米？,24
387,在一条公路上每隔16米架设一根电线杆，不算路的两端共用电线杆54根，这条公路全长多少米.,880
388,同学们到河的一边种树，河岸长64米，每隔4米种一棵树，两端都不种，共需要多少棵树？,15
389,学校舞蹈队10名队员排成一队表演健身操，每相邻两人间隔2米，这支队伍长多少米？,18
390,一排电线杆，原来每根之间的距离是30米，现在改为45米.如果第一根不动，至少在隔多少米又有一根电线杆不动？,90
391,24个男生站成一行，每两个男生之间站一个女生，应该有多少个女生.,23
392,一条公路长600米，路一侧每隔20米放一个垃圾桶，起点和终点是站牌，不用放，一共需要放多少个垃圾桶？,29
393,有一块长方形的地，长是105米，宽是90米，在这块地的四周每隔3米种一棵树，一共要种多少棵树苗.,130
394,一个圆形草坪周长24米，每隔6米摆一盆花，一共需要多少盆花.,4
395,在一座大桥上，一侧有10块宣传牌，每块宣传牌长4米，高3米，两块宣传牌之间相距10米.第一块和最后一块宣传牌离桥端都有50米.这座大桥长多少米？,230
396,有20棵树，每隔4米栽一棵，从第一棵到第20棵共有多少米.,76
397,某体育场内要修建一个圆形游泳池，半径为200米.在游泳池周围每隔8米修一个插旗孔，共修多少个插旗孔？,157
398,一条林阴道长24米，从一端到另一端每隔3米放一盆花，一共可以放多少盆花.,9
399,回报厅宽21m，挂有6幅标语(两端都不挂)；照这样计算，回报厅长30m，要挂多少幅标语(两端都不挂)？,9
400,一条乡间小道长600米，农民伯伯打算在这条小道的两侧(两端要栽)等距离栽种302棵美人蕉.每两棵美人蕉相距多少米？,4
401,学校的体育馆和艺术楼相距80米.少先队员要在两幢楼间的小路两旁栽树，每隔5米植1棵，一共要栽多少棵树？,30
402,做一条5米长的横幅，两端各留出0.3米，横幅内容是：祝同学们春节快乐若每个字是边长0.4米的方块字，这条横幅的字距是多少米.,(6/35)
403,一叠纸共800张，每50张纸之间夹一片塑料片，一共要夹多少片塑料片.,15
404,五一劳动节，市委宣传部在一座桥的一边栏杆上插彩旗，从头到尾一共插8面，每两面彩旗之间都相距8米，这座桥长多少米？,56
405,工人叔叔打算在一条长500米的道路的一侧安装路灯(道路两端都安装)，每相邻两盏路灯之间的距离是25米，这条道路一共要安装多少盏路灯.,21
406,爸爸使用的皮带，每两孔间相隔3厘米，健身减肥前他使用第6个孔，减肥后，他使用第3个孔，他的腰围减少了多少厘米？,9
407,两层楼之间有22个台阶，每个台阶的高度是15厘米，从一楼到四楼升高了多少厘米,990
408,在一条长为120米的路的两边栽柳树，每隔5米栽1棵，如果两端都栽，一共要栽多少棵柳树？,50
409,小敏把14块大小相同的积木排成一排，长124厘米，每两块积木间隔都是2厘米，每块积木长多少厘米？,7
410,小丁丁准备把10张照片在墙上钉成一排.每一张照片的两边都要用钉子钉住，同一个钉子可以钉住相邻的两张照片.钉完这些照片，一共需要多少个钉子.,11
411,有18名女同学，每2名女同学之间插入2名男同学，需多少男同学？,34
412,在一正方形花池的四周栽了44棵柳树，每两棵柳树之间的间隔是20米，这个正方形的周长是多少米？,880
413,750米长的直线河岸，每隔5米种一棵树，能种多少棵树？,151
414,从公园通往湖心的小岛有一条900米的小路.在小路的两侧从头到尾每隔15米栽一棵桃树，需要多少棵桃树？,122
415,一圆形草坪周长是54m，如果在它周围每隔6m放一盆花，共需多少盆花.,9
416,"""华罗庚金杯""少年数学邀请赛，每隔一年举行一次，今年(1988年)是第二届，问2000是第几届？",8
417,某地的水库四周有长为8080米的防水堤，堤上每隔8米栽一棵树，然后在相邻的两棵树之间栽一棵柳树，应该准备两种树各多少棵？,1010
418,一排电线杆，原来每两根之间的距离是30米，现在改为45米.如果起点的一根电线杆不移动，至少再隔多少米又有一根电线杆不需要移动.,90
419,从王林家到公路有一条长90米的小路，王林要在小路的一侧每隔15米种一棵白杨树，(两端都种)，一共要种多少棵白杨树？,7
420,为庆祝元旦，公路两边挂起了灯笼，一共50个，它们每两个之间的间隔是11米，现在改为一边挂34个，间隔应改为多少米？,8
421,某道路一侧，每相邻两根灯柱之间的距离是150米，小亮从第一根灯柱走到第五根灯柱，他一共走了多少米？,600
422,四1班有54名同学，体育课上老师让同学们围成一个圆圈做游戏，每相邻两名同学之间的距离都是2米.这个圆圈周长是多少米？,108
423,在直径是8m的圆形喷水池边上每隔0.628m放一盆花，一共可以放多少盆.,40
424,东山乡沿公路的一侧栽树，从一端开始每隔6米栽一棵树，一共栽了15棵，从第一棵到最后一棵的距离有多少米.,84
425,在一条小路的一侧植树，每隔4米植1棵，(两端都植)，正好植了20棵.这条小路有多少米长.,76
426,一条公路长90米，在这条公路的两边从一端起每隔6米栽一棵松树(两端都栽)，再每隔10米栽一棵杨树，已栽上松树的地方就不再栽杨树，这条公路上松树和杨树一共有多少棵？,40
427,社区门口有一条长为100米的马路，现在要在这条马路的一侧种树，每隔10米种一棵，而且马路的两端都要种，一共需要种多少棵树？,11
428,18路公交车行驶路线(首尾不连)中共有18个站，每相领两站相隔1千米，这条路线全长多少千米？,17
429,一个正方形的花坛的边长是8米，如果每2米摆一盆兰花，每2盆兰花之间再摆一盆月季花，这个正方形花坛一共有摆多少盆花.,32
430,修路队，计划在路的一旁插51面旗，它们的间隔是2米，现在只有26面旗，间隔应为多少米？(两端插旗),4
431,绕圆形花坛一周每隔一米种一棵柏树，共种了20棵，花坛周长为多少米.,20
432,一个池塘周围长30米，在池塘四周每隔2米栽一棵柳树，一共要栽多少棵柳树.,15
433,一个圆形池塘周长300米，每隔5米栽种一棵树，需要多少树苗.,60
434,公路上有20根电线杆，每两根电线杆之间有一块广告牌，一共有多少块广告牌.,19
435,在一段长45米的公路的一边每隔3米栽一棵树，则最多可以栽多少棵树.,16
436,有一块三角形地，甲乙边长258米，乙丙边长444米，丙甲边长648米.现在要给三边和三角都栽上树，甲乙边上每相邻两棵树的间隔相等，乙丙边上每相邻两棵树的间隔是甲乙边上的2倍，丙甲边上每相邻两棵树的间隔是甲乙边上的3倍.问：所栽树总数最少是多少棵？,116
437,学校因校庆需要在进大门80米长路的两旁，每隔5米处插上一面彩旗(路两端都插)，共需要多少面彩旗.,34
438,城关小学在一条大路的一边从头至尾栽树28棵，每隔6米栽一棵，这条路长多少米.,162
439,在长方形池塘的周围植树，栽了38棵杨树，每两棵杨树中间等距离的放两个垃圾桶，共放多少个.,76
440,全班35名学生排成一行，从左边数，小红是第20位，从右边数，小刚是第21位，小红与小刚中间间隔着多少名同学.,4
441,河边种着一排杨柳，每两棵树之间相距4米，小明从第1棵跑到第200棵，一共跑了多少米？,796
442,将军县为了改善居民生活环境，对河水两岸进行改造，原来从二桥到五桥之间，每隔45米安装一盏路灯，加上两端的两盏一共53盏路灯.现在改为每隔60米安装一盏路灯，除两端以外，中途有多少盏不必移动？,12
443,在一条300米长的大桥两旁装路灯(两端都装)，每隔15米装一盏，每盏路灯400元钱，买这些路灯共需要多少钱？,16800
444,有一条道路，左边每隔5米种一棵杨树，右边每隔6米种一棵柳树，两端都种上树，共有5处是杨树与柳树相对.这条道路长多少米？,120
445,一条长2000米的公路两旁每隔10米种一棵杨树，每二棵杨树之间等距离种3棵枫树.这条公路两旁一共种枫树多少棵.,1200
446,同学们在长50米公路的一边植树，每隔5米中1棵，两端都种，一共需要准备多少棵树.,11
447,学校有一个圆形花圃周长36米，如果每隔3米放一盆，一共需要放多少盆花.,12
448,在长500米的一条路的两边栽树，每隔5米栽一棵，两端都栽，一共要栽多少棵？,202
449,在一条长20米的绳子上，每隔2米打一个结，两端不打结，一共应打多少个结.,9
450,在一条道路的两旁栽树，一共裁了50棵树，每隔5米栽一棵(两端都栽)，这条路长多少米.,120
451,在一条全长2千米的街道两旁安装路灯(两端都安装)，每隔50米安一盏.一共要安装多少盏？,82
452,马路的一侧从头到尾共有49棵柳树，每相邻两棵柳树之间的距离是50米.这条马路一共长多少米？,2400
453,一个圆形花坛的周长是32米，沿边缘每隔4米种一棵树，需要准备多少棵树苗.,8
454,在一条马路的两边安装路灯(两端都装)，每隔30米装1盏，一共装了42盏，这条马路有多长？,600
455,黑白团队在一个长为48米，宽为35米的长方形池塘四周上栽树，已知长边上每隔6米栽一棵树，宽边上每隔7米种一棵树.那么，这个长方形池塘四周一共要栽多少棵树？,26
456,一猎人带一猎犬到离家4千米的地方打猎，出门后猎犬便以每分钟150米的速度在家门和猎人之间来回直线不停奔跑.已知猎人的行走速度是每分钟40米，那么当猎人到达目的地时，猎犬奔跑的总路程是多少米？,15000
457,一根绳子长不足6米，从绳子的一头量到3米的地方记下一个记号A，从另一头量到3米处再作一个记号B，A、B之间的距离正好是绳长的(1/5).绳长是多少米？,5
458,有两座塔间距140米，两塔间每隔20米种一棵树，则共需种多少棵树.,6
459,胜利街的一边有20盏路灯(两头不装)，每两盏灯之间相隔10米.胜利街全长是多少米？,210
460,在一条长48米的马路一旁每隔6米栽一棵杨树，两头都栽，可以栽多少棵.,9
461,一座桥全长155米，计划在桥的两侧栏杆上各安装16块花纹图案，每块图案的横长为5米，靠近桥两头的图案距桥头都是15米，那么相邻两块图案之间间隔多少米？,3
462,在一条24米的走廊一侧，每隔3米放一盆花(两端都放)，一共需要多少盆花.,9
463,在学校走廊上放一排菊花，每隔1米放1盆(两端都放)，走廊长20米，需要放多少盆菊花.,21
464,文化广场有25盆花，每隔4m放一盆花，现在要把每相邻两盆花之间的距离数改为6m，共有多少盆花不需要移动？,9
465,一个水库的周长是1600米，在水库的周围每隔8米栽一棵柳树，在两棵柳树中间种两棵白杨树，一共可以种多少棵树？,600
466,圆形的操场的一周全长是1800米.如果沿着这一圈每隔12米安装一盏灯，一共需要装几盏灯？,150
467,在2014年索契冬季奥运会上，要在一个比赛场馆400米长的环形跑道上插彩旗，每隔4米插一面彩旗，需要多少面彩旗？,100
468,有一个圆形花坛，一周120米，每隔6米种一棵紫丁香，每两棵紫丁香中间种一棵月季花，紫丁香和月季花各有多少棵？,20
469,从公园同往湖心的小岛有一条长1020米的小路，在这条小路的两侧，从头到尾每隔15米栽一棵桃树，一共需要栽多少棵桃树.,138
470,人民路两旁从头到尾各安装了51盏灯，每相邻两盏间隔10米，这条路全长多少米.,500
471,一条大路有1000米，路的一边一共栽了51棵树(两端都栽).每两棵树之间是多少米？,20
472,学校为庆祝国庆节，准备在80米长的大道两旁放上鲜花，每隔5米放一盆，一共要放多少盆花？(两端都放花),34
473,在一条长1千米的公路一侧架设电线杆，每隔50米架设一根，公路两端都要架，共需要多少根电线杆？,21
474,在一段公路的两侧每隔16m架设一根电线杆，不算路的两端共用电线杆54根，这段公路长多少米？,448
475,小明坐在火车里数外面的电线杆，从第1根数到第31根共花了1分钟.如果火车每小时行72km，那么每相邻两根电线杆相隔多少米？,40
476,在比例尺是50：1的图纸上，A，B两点之间的图上距离是2厘米，A，B之间的实际距离是多少.,0.04
477,黑白团队在一条小路的两边植树，每隔5米植一棵且两端都植，一共植了160棵树.那么，这条小路长多少米.,395
478,街道上一边原有电线杆29根，每相邻两根间的距离都是45米，由于改建，要把每两根线杆间的距离改成60米，可以有多少根不需移动.,8
479,某大桥的两侧从头到尾共有180根电线杆，相邻两根电线杆间隔20米，这座大桥有多长？,1780
480,20个运动员，骑摩托车围绕体育场的圆形跑道头尾相接做表演.已知每辆车长2米，每相邻两车相隔18米，这列车队长多少米.,400
481,在一条直跑道的一旁插着49面小彩旗(两端都不插)，它们的间隔都是4米.现在要改为只插26面小彩旗(两头都要插)，现在的间隔应该的多少米？,8
482,在一块正方形地的四条边上种树，四个顶点上都种，且每边上有20棵树，树与树之间的距离为5米.这块正方形地的边长是多少米？,95
483,一条步行街的一边从头到尾共有22盏灯(两头都有灯)，每相邻两盏灯之间间隔12.82米.请你算一算，这条步行街长多少米？,269.22
484,在一次检阅中，接受检阅的一列彩车车队共30辆，每辆车长4米，前后每辆车相隔5米.这列车队共排列多长？,265
485,一个圆形养鱼池周长是200m，要在水池周围等间距种上25棵杨树，每相邻两棵杨树之间的距离是多少米？,8
486,一条公路的一侧每隔22米架一根电线杆，从头到尾共有31根，这条路有多少米.,660
487,"为庆祝""六一""，在学校长150米的主行道的两旁插上彩旗，每间隔5米插上一面(两端都要插)，一共要插多少面彩旗.",62
488,一堆钢管，相邻两层之间相差1根，已知最上层有8根，最下层有15根.这对钢管共有多少根.,92
489,一条路长1千米，每隔20米有一根电线杆.这条路从起点到终点，两边一共有多少根电线杆.,102
490,一条330米长的直道两旁，每隔3米插一面彩旗，如果只插一端，一共需要多少面彩旗？,220
491,一个圆形广场的直径为20m.计划沿广场边线每隔0.4m放一个花盆，需要多少个花盆.,157
